2020-08-08 00:45:03.492123,6423096.703228883,11638968.060225459
2020-08-08 01:45:04.375673,874310.7735311565,2033370.1435753983
2020-08-08 02:45:04.385092,4695824.180825605,9221016.295293644
2020-08-08 03:45:04.019204,4044032.316664362,9588755.443093335
2020-08-08 04:45:03.985871,4846650.990939614,9384633.748658411
2020-08-08 05:45:03.698997,8752064.064856376,11204220.607961707
2020-08-08 06:45:03.722728,7165760.471421869,8458747.72977602
2020-08-08 07:45:03.872999,1544374.3270627619,11481227.625890864
2020-08-08 08:45:04.056703,6938254.082579277,11532132.224366777
2020-08-08 09:45:04.059980,9905321.175404979,11765110.884645035
2020-08-08 10:45:04.370220,6033456.61404748,9555210.348250985
2020-08-08 11:45:04.322034,8188161.861299658,8188115.109352286
2020-08-08 12:45:04.140179,8281861.080994293,11117943.056593062
2020-08-08 13:45:03.637972,5584316.460029282,7023035.974144903
2020-08-08 14:45:03.853999,9206452.195200374,11754124.813775893
2020-08-08 15:45:04.205208,10494062.828965105,8649942.87083231
2020-08-08 16:45:03.725744,8483005.380602652,11002069.326125327
2020-08-08 17:45:04.143349,12738418.123302298,11604407.050631229
2020-08-08 18:45:03.485526,13027611.798794836,11514316.108575663
2020-08-08 19:45:03.596293,7472080.98343944,11461419.221958803
2020-08-08 20:45:03.929438,13611612.571183529,10117279.799408581
2020-08-08 21:45:03.959640,9402284.479311405,6408562.3515219
2020-08-08 22:45:03.533096,11300046.290653229,11487828.44236334
2020-08-08 23:45:04.136409,6002991.033037298,4982214.767330962
2020-08-09 00:45:03.437745,7039796.228474591,8663427.649601283
2020-08-09 01:45:03.866351,7445398.491438615,11292509.742589368
2020-08-09 02:45:03.550131,5852610.320813334,11585529.875540953
2020-08-09 03:45:04.314847,8412137.434215154,5254710.40970385
2020-08-09 04:45:04.018724,11483881.61217667,11413546.98277551
2020-08-09 05:45:04.307322,9496381.034705108,11603588.835223177
2020-08-09 06:45:04.320547,12667426.217311542,11713330.87444232
2020-08-09 07:45:03.967838,10094680.640686726,10665504.44775072
2020-08-09 08:45:03.499592,10533634.795087922,11461133.601319917
2020-08-09 09:45:08.732044,7938483.875418136,11290786.549301783
2020-08-09 10:45:04.472530,13953620.975010501,9610890.586187301
2020-08-09 11:45:03.729085,10180685.241666459,11264797.428840999
2020-08-09 12:45:03.463195,1781963.1452276271,5738527.546286926
2020-08-09 13:45:04.137419,8500843.204535445,11576737.337487822
2020-08-09 14:45:04.447508,6038475.63368592,8090688.947135093
2020-08-09 15:45:04.310687,2073428.4155401392,9168342.545587968
2020-08-09 16:45:04.541167,980569.2863785161,2564810.1002246463
2020-08-09 17:45:03.968750,2471525.957807252,10112637.901600948
2020-08-09 18:45:03.653216,1323057.9198991812,8766022.80823984
2020-08-09 19:45:04.258850,5240627.675633654,11779369.75597587
2020-08-09 20:45:03.823531,4936435.129755569,4578509.885946901
2020-08-09 21:45:03.650226,3805470.8799771643,6673224.924566771
2020-08-09 22:45:04.014667,9424371.569676641,11626143.390766924
2020-08-09 23:45:04.396237,3474858.3617805727,6421396.454819486
2020-08-10 00:45:04.300583,7706285.709044761,10665984.530193763
2020-08-10 01:45:03.792327,5409169.26902272,9063983.53987316
2020-08-10 02:45:04.509102,3593277.3416050985,11565655.297619794
2020-08-10 03:45:04.399805,553269.858154898,311049.8039253731
2020-08-10 04:45:03.992764,8433414.066222126,5146381.251308915
2020-08-10 05:45:04.096927,5162275.846088912,9254535.946906436
2020-08-10 06:45:04.171871,13821563.161859035,11469173.163375415
2020-08-10 07:45:09.507170,10938868.045893306,11237414.423995443
2020-08-10 08:45:04.119125,15105876.276880812,9698886.885467635
2020-08-10 09:45:03.702110,5077077.687455417,8065280.330221561
2020-08-10 10:45:04.359144,11221052.457402281,9101219.191604799
2020-08-10 11:45:03.812913,12085633.184609964,10382697.166014694
2020-08-10 12:45:04.289624,12612744.140171863,11788030.40771746
2020-08-10 13:45:03.637136,9574687.643469019,11005945.630024865
2020-08-10 14:45:04.427004,13742798.619931241,9730022.906114511
2020-08-10 15:45:03.702213,4084951.4481972004,11740478.829368614
2020-08-10 16:45:04.148012,4599497.27047562,11541451.65967456
2020-08-10 17:45:04.492133,5151409.343213969,7643443.33678104
2020-08-10 18:45:04.399117,2519255.2696261434,5020742.143758638
2020-08-10 19:45:04.216006,6509710.899849166,9401011.564985454
2020-08-10 20:45:04.066545,5753475.310260182,3317991.566556985
2020-08-10 21:45:03.887606,5445503.297570466,6978317.921265249
2020-08-10 22:45:03.814589,12636741.114145603,9523604.348581595
2020-08-10 23:45:03.924969,10986195.27333804,10444740.766177088
2020-08-11 00:45:09.085805,2785867.411245584,5819295.33802175
2020-08-11 01:45:04.088477,5702462.798602656,1706533.673050879
2020-08-11 02:45:04.132810,14998719.659467876,11950043.085737085
2020-08-11 03:45:03.781286,5363978.603982467,6279128.236116432
2020-08-11 04:45:04.708123,1957620.0349581018,1927808.5131186384
2020-08-11 05:45:04.381655,5602113.985521323,10590815.673144668
2020-08-11 06:45:04.106113,11167177.760232039,12096216.72736066
2020-08-11 07:45:04.306213,11812653.474507015,11745002.80208164
2020-08-11 08:45:03.908711,13081494.952264119,9185716.003300821
2020-08-11 09:45:03.798673,8411589.354933873,8430856.064517135
2020-08-11 10:45:04.423485,14833494.894021383,11734560.591316171
2020-08-11 11:45:03.754350,15465892.993408952,11413284.375060778
2020-08-11 12:45:09.403821,11177856.394630717,8670928.869608928
2020-08-11 13:45:03.746186,12241093.678828971,10326237.249379884
2020-08-11 14:45:04.097547,15161886.848369388,11463063.888291162
2020-08-11 15:45:03.558970,7884339.710312974,11309181.128721572
2020-08-11 16:45:03.949402,9298184.678581716,11977312.609453795
2020-08-11 17:45:08.639254,1391268.2795291978,11675864.659970954
2020-08-11 18:45:04.089332,7306865.718636714,9482381.746377062
2020-08-11 19:45:03.854005,15986351.095153831,11467822.909653947
2020-08-11 20:45:03.430780,13118472.503250621,11933420.071278132
2020-08-11 21:45:03.467970,6624554.453358784,9769714.338605719
